Id,Stopname,Polsub,Xcoord,Ycoord,Turnout,Shelter,Bench,PWD
3396,Tree Line @ Bing Cherry (W),Clark County,-115.037518,36.153888,None,0,0,1
3397,Tree Line @ American Beauty (S),Clark County,-115.034434,36.150947,None,0,0,1
3398,Tree Line @ Wildcat (S),Clark County,-115.033776,36.148067,None,0,0,1
3399,Sloan @ Sahara (N),Clark County,-115.047144,36.145452,None,0,0,1
3402,Charleston @ Antelope (W),Las Vegas,-115.250114,36.15922,None,0,0,1
3403,Charleston @ Buffalo (W),Las Vegas,-115.263019,36.159201,None,1,1,1
3404,Charleston @ Shelter Island (W),Las Vegas,-115.266597,36.159199,None,0,0,1
3405,Charleston @ Cimarron (W),Las Vegas,-115.272461,36.159183,None,1,1,1
3406,Charleston @ Emorywood (W),Las Vegas,-115.277036,36.159174,None,0,1,1
3413,Sahara @ Pioneer (W),Las Vegas,-115.255297,36.143981,Other - See Comments,0,1,1
3418,Eastern @ Wigwam (S),Clark County,-115.118571,36.034332,Turn Lane,0,0,1
3419,Bonanza @ Ute (W),Clark County,-115.061027,36.17421,None,0,1,1
3420,Green Valley @ Windmill (S),Henderson,-115.082403,36.042817,None,1,1,1
3422,Vegas @ Buffalo (E),Las Vegas,-115.25953,36.188659,None,1,1,1
3426,Lake Mead @ 7470 W. Lk Mead (W),Las Vegas,-115.256998,36.196217,None,1,1,1
3427,Green Valley @ Wigwam (S),Henderson,-115.085042,36.034049,None,1,1,1
3434,Lake Mead @ Van Wagenen (W),Henderson,-115.001108,36.035371,One Bus,1,1,1
3438,Lake Mead @ Industrial Park (E),Henderson,-115.00313,36.034776,Turn Lane,1,1,1
3439,Lake Mead @ Water (E),Henderson,-114.986412,36.036925,One Bus,1,0,1
3453,Warm Springs @ Fawn (E),Henderson,-115.090497,36.056599,None,1,1,1
3464,Stephanie @ Trail Canyon (N),Henderson,-115.046471,36.045337,None,1,1,1
3465,Warm Springs @ Heavenly View (W),Henderson,-115.09129,36.056889,None,1,1,1
3466,Cheyenne @ Coleman (E),North Las Vegas,-115.17444,36.2175,None,0,0,1
3467,Cheyenne @ Lincoln (E),Clark County,-115.083774,36.217571,One Bus,0,0,1
3468,Cheyenne @ Lincoln (W),Clark County,-115.084237,36.217817,None,0,0,1
3469,Cheyenne @ Coleman (W),North Las Vegas,-115.175347,36.21778,None,0,0,1
3470,Cheyenne @ Durango (W),Las Vegas,-115.279408,36.21875,None,1,0,1
3471,Cheyenne @ Chelmsford (W),Las Vegas,-115.287248,36.218737,None,1,1,1
3473,Gowan @ Ft. Apache (E),Las Vegas,-115.296705,36.226042,None,1,1,1
3474,Gowan @ Campbell (E),Las Vegas,-115.29208,36.226078,None,1,1,1
3475,Gowan @ El Capitan (E),Las Vegas,-115.288469,36.22607,None,0,1,1
3476,Gowan @ Rustic Woods (E),Las Vegas,-115.283441,36.226089,None,0,0,1
3477,Gowan @ Windy Bluff (E),Las Vegas,-115.272518,36.22593,None,0,1,1
3502,Craig @ Pecos (E),North Las Vegas,-115.096598,36.240098,None,1,1,1
3503,Craig @ Walnut (E),North Las Vegas,-115.089755,36.240202,None,1,1,1
3507,Mountain Vista @ Hacienda (N),Clark County,-115.07305,36.093367,None,0,0,1
3508,Craig @ Lamb (W),North Las Vegas,-115.08097,36.240577,None,1,1,1
3509,Craig @ Mitchell (W),North Las Vegas,-115.096205,36.240396,None,1,1,1
3584,Pinto @ Lied Rehab (W),Las Vegas,-115.162916,36.164358,None,1,1,1
3590,Las Vegas @ Bellagio Casino (S),Clark County,-115.17324,36.110565,None,2,4,1
3591,Craig @ Walnut (W),North Las Vegas,-115.090263,36.240468,None,0,0,1
3598,Eastern @ I-215 West (N),Clark County,-115.118285,36.0254,None,1,1,1
3617,Eastern @ Pebble (S),Clark County,-115.118629,36.027135,None,1,1,1
3620,Charleston @ Ft. Apache (E),Las Vegas,-115.290585,36.158878,Turn Lane,1,1,1
3622,Charleston @ Odette (E),Las Vegas,-115.286532,36.158941,None,1,1,1
3626,Warm Springs @ TLC Care (W),Henderson,-115.050137,36.05632,None,2,2,1
3640,Washington @ Chabot (E),Las Vegas,-115.195493,36.181041,None,0,0,1
3641,Sloan @ Whispering Pines (N),Clark County,-115.047213,36.15571,None,0,1,1
3642,Rancho @ Decatur (S),Las Vegas,-115.207169,36.211475,One Bus,1,1,1
3643,Rancho @ Torrey Pines (N),Las Vegas,-115.235646,36.243136,None,0,0,1
3644,Cheyenne @ Valley (W),North Las Vegas,-115.19833,36.217522,One Bus,1,0,1
3645,Cheyenne @ Valley (E),North Las Vegas,-115.19778,36.217277,None,0,0,1
3651,Lake Mead @ Victor (E),North Las Vegas,-115.176008,36.19752,None,1,1,1
3654,Owens @ Linnbaker (W),Clark County,-115.084289,36.188557,None,0,0,1
3655,Eastern @ Pebble (N),Clark County,-115.11828,36.028256,Turn Lane,1,1,1
3657,Lamb @ 2875 Lamb (S),Clark County,-115.080312,36.211524,Turn Lane,0,0,1
3658,Lamb @ Cecile (N),Clark County,-115.08,36.214364,None,0,0,1
3660,Gibson @ Warm Springs (S),Henderson,-115.028871,36.055761,None,0,0,1
3663,Cheyenne @ 4480 Cheyenne (W),Clark County,-115.076158,36.21787,None,0,0,1
3665,Bonanza @ Desert Garden Condos (W),Las Vegas,-115.164531,36.177212,None,1,1,1
3666,Bonanza @ Desert Garden Condos (E),Las Vegas,-115.16364,36.17706,None,1,1,1
3676,Sloan @ Ballinger (N),Clark County,-115.047189,36.151028,None,0,0,1
3679,Flamingo @ Cimarron (W),Clark County,-115.270687,36.114869,One Bus,1,1,1
3681,Spring Mountain @ Durango (E),Clark County,-115.277972,36.125773,Pocket,1,1,1
3682,Spring Mountain @ Cimarron (E),Clark County,-115.269155,36.125618,None,1,1,1
3684,Spring Mountain @ Spring Shower (E),Clark County,-115.264339,36.125531,None,0,0,1
3685,Gowan @ Belmont (W),North Las Vegas,-115.10737,36.22519,None,1,0,1
3688,Civic Center @ Seco Adobe (S),North Las Vegas,-115.118227,36.221537,None,1,0,1
3689,Civic Center @ Cope (S),North Las Vegas,-115.120158,36.218891,None,1,1,1
3690,Charleston @ Hualapai (E),Las Vegas,-115.313179,36.158824,Two Bus,1,1,1
3692,Charleston @ Sloan (E),Clark County,-115.045216,36.159313,None,1,1,1
3702,Russell @ Montessouri (E),Clark County,-115.246879,36.085043,None,0,0,1
3713,Bonanza @ Sandy Robinson (W),Las Vegas,-115.084328,36.173617,None,1,1,1
3721,Russell @ Rainbow (W),Clark County,-115.243361,36.085252,None,0,0,1
3722,Buffalo @ Vegas (S),Las Vegas,-115.26017,36.187979,None,0,0,1
3726,Durango @ Twain (N),Clark County,-115.278789,36.12275,None,1,1,1
3727,Buffalo @ Gowan (S),Las Vegas,-115.260702,36.225194,None,0,0,1
3728,Buffalo @ Delhi (S),Las Vegas,-115.260707,36.22326,None,0,0,1
3730,Cheyenne @ Buffalo (E),Las Vegas,-115.259651,36.218131,None,1,1,1
3733,Boulder @ Major (S),Henderson,-114.970781,36.029254,None,1,1,1
3738,Boulder @ Horizon (S),Henderson,-114.953159,36.013568,Turn Lane,1,1,1
3741,Flamingo @ Pearl (E),Clark County,-115.096161,36.115126,None,0,0,1
3744,Horizon @ Boulder (W),Henderson,-114.954149,36.013761,None,1,1,1
3772,Spring Mountain @ Tenaya (W),Clark County,-115.252961,36.125739,Two Bus,1,1,1
3775,Charleston @ Rampart (W),Las Vegas,-115.292139,36.159166,Turn Lane,0,0,1
3776,Charleston @ Hualapai (W),Las Vegas,-115.315151,36.159104,None,0,0,0
3777,Charleston @ Town Center (W),Las Vegas,-115.324508,36.159114,None,0,0,0
3789,Washington @ Lowes Home Imp (W),Las Vegas,-115.257198,36.18147,None,0,0,1
3790,Washington @ Buffalo (E),Las Vegas,-115.257198,36.18125,None,1,1,1
3798,Cheyenne @ Campbell (W),Las Vegas,-115.293439,36.218718,Two Bus,0,0,1
3800,Sahara @ Meyers (E),Clark County,-115.264987,36.143617,Other - See Comments,1,2,1
3801,Sahara @ Meyers (W),Las Vegas,-115.265451,36.143929,Other - See Comments,0,0,1
3802,Decatur @ Hacienda (S),Clark County,-115.208115,36.092519,None,0,0,1
3805,Pecos @ Pecos Commons (N),Henderson,-115.100159,36.031467,None,0,0,1
3806,Sahara @ Walnut (E),Clark County,-115.087163,36.14425,None,1,1,1
3819,Rampart @ Suncoast (S),Las Vegas,-115.28716,36.16951,None,0,0,1
3825,Eastern @ Silverado Ranch (S),Clark County,-115.118975,36.012698,One Bus,1,1,1
3832,Pecos @ Quail (N),Clark County,-115.1008,36.083847,None,0,0,1
3835,Centennial Center @ Tropical (S),Las Vegas,-115.26825,36.274069,Two Bus,1,1,1
3844,Dean Martin @ Blue Diamond (N),Clark County,-115.187939,36.042759,None,0,0,1
3853,Tropicana @ Tenaya (W),Clark County,-115.252588,36.099858,None,0,0,1
3854,Tropicana @ Buffalo (W),Clark County,-115.261797,36.099738,None,1,1,1
3855,Tropicana @ Ragona (W),Clark County,-115.267507,36.099889,None,0,0,1
3856,Tropicana @ Santoro (W),Clark County,-115.27316,36.100049,None,0,0,1
3861,Tropicana @ Hartfield (W),Clark County,-115.258287,36.099749,None,0,0,1
3862,Tropicana @ Willow Glen (W),Clark County,-115.277107,36.100139,None,0,0,1
3863,Durango @ Tropicana (N),Clark County,-115.27905,36.10082,None,1,1,1
3865,Durango @ Peace (N),Clark County,-115.278959,36.108279,None,1,1,1
3866,Durango @ Rochelle (N),Clark County,-115.278919,36.11153,None,1,1,1
3867,Flamingo @ Durango (E),Clark County,-115.277867,36.11473,None,1,1,1
3872,Cheyenne @ Nellis (E),Clark County,-115.063082,36.218154,None,0,0,0
3876,Flamingo @ Gagnier (E),Clark County,-115.274047,36.114638,None,1,1,1
3877,Flamingo @ Cimarron (E),Clark County,-115.269379,36.114519,One Bus,1,1,1
3878,Flamingo @ Warbonnet (E),Clark County,-115.26503,36.114539,None,1,1,1
3884,Cheyenne @ Fountain Falls (E),North Las Vegas,-115.184371,36.217436,None,1,0,1
3885,Cheyenne @ Fountain Falls (W),North Las Vegas,-115.184655,36.217659,None,1,1,1
3895,Pecos @ 4224 Pecos (N),North Las Vegas,-115.098568,36.23701,None,0,0,1
3902,Decatur @ Reno (N),Clark County,-115.207787,36.097023,None,0,1,1
3907,Sky Pointe @ Tenaya (N),Las Vegas,-115.252666,36.264859,None,1,1,1
3908,Sky Pointe @ Ranch House (N),Las Vegas,-115.260321,36.271247,None,0,0,1
3910,Craig @ Andrews (W),North Las Vegas,-115.084931,36.240522,None,0,0,1
3914,Dean Martin @ Warm Springs (N),Clark County,-115.183435,36.056409,None,0,0,1
3920,Spring Mountain @ Desert Breeze (E),Clark County,-115.273552,36.12568,Turn Lane,0,0,1
3927,Walnut @ Craig (N),North Las Vegas,-115.089048,36.240849,None,0,0,1
3929,Mitchell @ Craig (S),North Las Vegas,-115.097099,36.241469,None,1,1,1
3931,Arville @ Tropicana (S),Clark County,-115.199318,36.100494,None,0,1,1
3932,Russell @ Arville (E),Clark County,-115.198425,36.086223,None,0,1,1
3936,Lake Mead @ Rancho (E),North Las Vegas,-115.195519,36.200218,None,1,0,1
3937,Lake Mead @ Texas Station Casino (E),North Las Vegas,-115.189834,36.198049,None,0,0,1
3940,Lake Mead @ Simmons (W),North Las Vegas,-115.179575,36.197569,None,1,0,1
3941,Lake Mead @ Allen (W),North Las Vegas,-115.187398,36.197709,None,0,0,0
3942,Lake Mead @ Fiesta (W),North Las Vegas,-115.195823,36.200462,Turn Lane,1,0,1
3943,Craig @ Losee (W),North Las Vegas,-115.11769,36.239943,None,1,1,1
3944,Craig @ Bruce (W),North Las Vegas,-115.126183,36.239835,None,1,1,1
3945,Craig @ 5th (W),North Las Vegas,-115.135004,36.239758,None,1,1,1
3946,Craig @ Commerce (W),North Las Vegas,-115.144469,36.239688,One Bus,1,0,1
3948,Craig @ Camino Al Norte (W),North Las Vegas,-115.16284,36.239619,One Bus,1,1,1
3949,Craig @ Clayton (W),North Las Vegas,-115.171578,36.239599,Turn Lane,1,0,1
3950,Craig @ Coleman (W),North Las Vegas,-115.175999,36.239582,None,0,1,1
3951,Craig @ Simmons (W),North Las Vegas,-115.180739,36.239599,None,0,1,1
3952,Craig @ Ferrell (W),North Las Vegas,-115.185547,36.239565,None,0,0,1
3953,Craig @ Allen (W),North Las Vegas,-115.190119,36.239548,Two Bus,1,1,1
3954,Craig @ Valley (W),North Las Vegas,-115.199138,36.239198,One Bus,1,0,1
3955,Craig @ San Mateo (W),North Las Vegas,-115.203539,36.239058,None,0,0,1
3956,Craig @ Decatur (W),Las Vegas,-115.20843,36.238947,Turn Lane,1,1,1
3957,Craig @ Thom (W),Las Vegas,-115.212505,36.238955,None,0,0,1
3958,Craig @ Bradley (W),Las Vegas,-115.21726,36.239022,None,0,0,1
3959,Craig @ Camino Del Oro (W),Las Vegas,-115.220299,36.239067,None,0,0,1
3960,Craig @ Jones (W),Las Vegas,-115.226722,36.239274,Turn Lane,1,1,1
3961,Craig @ Jones (W),Las Vegas,-115.230236,36.23955,Turn Lane,0,0,1
3970,Craig @ Rancho (E),Las Vegas,-115.231074,36.239349,None,1,1,1
3971,Craig @ San Diego (E),North Las Vegas,-115.206251,36.238662,Turn Lane,1,1,1
3972,Craig @ Simmons (E),North Las Vegas,-115.179617,36.239269,None,1,1,1
3973,Craig @ Coleman (E),North Las Vegas,-115.174898,36.239301,Turn Lane,0,1,1
3974,Craig @ Clayton (E),North Las Vegas,-115.170317,36.239258,Turn Lane,1,0,1
3975,Craig @ Scott Robinson (E),North Las Vegas,-115.165887,36.239278,None,1,1,1
3976,Craig @ MLK (E),North Las Vegas,-115.160949,36.239218,One Bus,1,1,1
3977,Craig @ Revere (E),North Las Vegas,-115.152253,36.239233,Turn Lane,1,1,1
3978,Craig @ Commerce (E),North Las Vegas,-115.142869,36.239357,None,1,1,1
3980,Craig @ Arcata (E),North Las Vegas,-115.124757,36.239548,None,0,1,1
3981,Craig @ Losee (E),North Las Vegas,-115.116219,36.239687,None,1,1,1
3996,Paseo Verde @ Carnegie (W),Henderson,-115.091989,36.018208,None,0,0,0
3997,Paseo Verde @ St Rose (S),Henderson,-115.098037,36.01962,None,1,1,1
3998,Pecos @ Sunset (S),Clark County,-115.100996,36.072353,None,0,0,1
3999,Pecos @ Warm Springs (S),Clark County,-115.100511,36.056293,Two Bus,0,0,1
4000,Pecos @ Clark (S),Henderson,-115.100443,36.051998,None,0,0,1
4001,Pecos @ Robindale (S),Henderson,-115.10043,36.049168,None,0,0,1
4002,Pecos @ Heartland (S),Henderson,-115.100424,36.047122,None,0,0,1
4003,Pecos @ Windmill (S),Henderson,-115.100419,36.04185,None,0,0,1
4004,Pecos @ Sun Shadow (S),Henderson,-115.100384,36.038094,None,0,0,1
4013,Ann @ Revere (E),North Las Vegas,-115.153637,36.261675,None,1,0,1
4014,Ann @ Santa Flora (E),North Las Vegas,-115.150531,36.261614,None,0,0,1
4015,Goldfield @ Ann (S),North Las Vegas,-115.139439,36.260845,None,0,0,1
4016,Hammer @ Goldfield (W),North Las Vegas,-115.139769,36.257902,None,0,0,1
4017,Commerce @ Hammer (N),North Las Vegas,-115.143906,36.258404,None,0,0,1
4018,Ann @ Rancho Palms (W),North Las Vegas,-115.149733,36.261821,None,0,0,1
4019,Ann @ Revere (W),North Las Vegas,-115.15361,36.261901,Turn Lane,0,0,1
4020,Revere @ Rock Hollow (N),Las Vegas,-115.153,36.265452,None,0,0,1
4021,Tropical @ Revere (W),North Las Vegas,-115.153909,36.269284,None,0,0,1
4022,Tropical @ Lone Jack (W),North Las Vegas,-115.155843,36.269304,None,0,0,1
4023,Camino Eldorado @ Tropical (S),North Las Vegas,-115.160275,36.267961,None,1,1,1
4024,Camino Eldorado @ Bent Arrow (S),North Las Vegas,-115.15901,36.265737,None,1,1,1
4025,Camino Eldorado @ Red Hollow (S),North Las Vegas,-115.157896,36.263132,None,1,1,1
4034,Craig @ Kings Hill (W),North Las Vegas,-115.148894,36.239585,None,1,1,1
4037,Nellis @ Bonanza (S),Las Vegas,-115.062329,36.174957,None,2,2,1
4038,Rainbow @ Lost Dutchman (S),Las Vegas,-115.242402,36.185028,None,0,0,1
4039,Rainbow @ Lost Dutchman (N),Las Vegas,-115.24216,36.185483,None,0,0,1
4040,Stewart @ Sir William (W),Clark County,-115.057797,36.166806,None,0,0,1
4043,Arville @ Hacienda (S),Clark County,-115.199305,36.092949,None,0,0,1
4044,Craig @ Lawrence (W),North Las Vegas,-115.121669,36.239889,None,1,1,1
4045,Craig @ Cannery (E),North Las Vegas,-115.12062,36.239628,None,1,1,1
4055,Fort Apache @ Lake North (S),Las Vegas,-115.297634,36.140242,None,1,1,1
4056,Fort Apache @ Mariner Cove (S),Las Vegas,-115.297488,36.136978,None,1,1,1
4057,Fort Apache @ Lake South (S),Las Vegas,-115.297322,36.133069,None,1,1,1
4058,Desert Inn @ Ft. Apache (E),Clark County,-115.296409,36.12971,None,1,1,1
4059,Desert Inn @ Erva (E),Clark County,-115.291889,36.129629,None,1,1,1
4060,Desert Inn @ El Capitan (E),Clark County,-115.28732,36.129553,None,0,0,1
4062,Desert Inn @ Nigul (E),Clark County,-115.282426,36.129493,None,0,0,1
4064,Paradise @ Desert Inn (N),Clark County,-115.154681,36.130124,None,1,1,1
4066,Paradise @ Convention Center (N),Clark County,-115.154632,36.132786,One Bus,1,9,1
4068,Paradise @ Riviera (N),Clark County,-115.154667,36.136664,None,0,0,1
4070,Paradise @ Karen (N),Clark County,-115.154648,36.140836,None,1,1,1
4077,Washington @ Christy (E),Clark County,-115.052209,36.18137,None,0,0,1
4080,Washington @ Linn (E),Clark County,-115.049148,36.18139,None,0,1,1
4092,Grand Central @ LV Prem Outlet (S),Las Vegas,-115.157058,36.163237,Two Bus,0,0,1
4107,Charleston @ Town Center (E),Clark County,-115.321982,36.158812,None,1,0,1
4119,Gilespie @ Pamalyn (N),Clark County,-115.163338,36.066339,None,0,0,1
4172,Las Vegas @ TaylorMade Golf Ctr (N),Clark County,-115.172172,36.068633,One Bus,1,1,1
4179,Durango @ Alta (N),Las Vegas,-115.27782,36.166955,None,1,1,1
4180,Charleston @ Palace (W),Las Vegas,-115.30383,36.159086,None,0,0,1
4183,Las Vegas @ NV State Building (N),Las Vegas,-115.133882,36.182698,Turn Lane,1,1,1
4184,Gilespie @ Pamalyn (S),Clark County,-115.163542,36.065473,None,0,1,1
4186,Boulder @ Russell (N),Clark County,-115.031831,36.084213,Turn Lane,2,2,1
4188,Russell @ Valley View (E),Clark County,-115.188946,36.086187,None,0,1,1
4218,Carnegie @ Green Valley Ranch (S),Henderson,-115.092468,36.02153,None,0,0,1
4222,Decatur @ Lone Mountain (N),North Las Vegas,-115.207409,36.247373,None,0,0,1
4223,Decatur @ La Madre (N),North Las Vegas,-115.207386,36.250974,None,0,0,1
4224,Decatur @ Washburn (N),North Las Vegas,-115.207244,36.25511,One Bus,0,0,1
4229,Village Park @ Paseo Verde (N),Henderson,-115.087602,36.020102,One Bus,1,1,1
4231,Las Vegas @ Wigwam (S),Clark County,-115.17257,36.034177,One Bus,1,1,1
4233,Decatur @ Hammer (N),North Las Vegas,-115.20718,36.258276,None,0,0,1
4243,Warm Springs @ Longford (E),Clark County,-115.108139,36.056809,Turn Lane,0,0,1
4244,Warm Springs @ Longford (W),Clark County,-115.107691,36.057091,None,0,0,1
4250,Craig @ Home Depot (W),North Las Vegas,-115.157751,36.239546,None,1,1,1
4253,Desert Inn @ Durango (W),Las Vegas,-115.279617,36.129685,None,0,0,1
4254,Sunset @ Gilespie (E),Clark County,-115.162679,36.071101,One Bus,1,1,1
4265,US 95 @ Veterans Memorial (E),Boulder City,-114.867458,35.967597,None,0,0,1
4266,US 95 @ Veterans Memorial (W),Boulder City,-114.86637,35.968139,None,0,0,0
4275,Sky Pointe @ John Herbert (W),Las Vegas,-115.263191,36.278987,One Bus,1,0,1
4280,Las Vegas @ Civic Center (N),North Las Vegas,-115.121136,36.201298,None,1,12,1
4281,Las Vegas @ Carey (N),North Las Vegas,-115.118594,36.20279,None,1,12,1
4282,Las Vegas @ Belmont (N),North Las Vegas,-115.106038,36.210144,None,1,12,1
4283,Las Vegas @ Market Cntr Swap Meet (N),North Las Vegas,-115.101763,36.212646,None,1,12,1
4284,Las Vegas @ Cheyenne (N),Clark County,-115.093926,36.217236,Turn Lane,1,12,1
4285,Las Vegas @ Walnut (N),Clark County,-115.08797,36.220718,None,1,12,1
4286,Las Vegas @ Lamb (N),Clark County,-115.077479,36.226852,None,1,12,1
4287,Las Vegas @ Lamont (N),Clark County,-115.066161,36.233477,None,1,12,1
4288,Las Vegas @ Craig (S),Clark County,-115.056637,36.239355,None,1,12,1
4289,Las Vegas @ Nellis (S),Clark County,-115.062916,36.235678,None,1,12,1
4290,Las Vegas @ Lamont (S),Clark County,-115.067265,36.233134,None,1,12,1
4291,Las Vegas @ Lamb (S),Clark County,-115.082187,36.224408,None,1,11,1
4292,Las Vegas @ Walnut (S),Clark County,-115.09049,36.219548,None,1,12,1
4293,Las Vegas @ Cheyenne (S),Clark County,-115.096358,36.216111,None,1,12,1
4294,Las Vegas @ Pecos (S),North Las Vegas,-115.099531,36.214254,None,1,11,1
4295,Las Vegas @ Evans (S),North Las Vegas,-115.10937,36.208492,None,1,12,1
4296,Las Vegas @ Carey (S),North Las Vegas,-115.11963,36.202489,None,1,12,1
4297,Las Vegas @ Civic Center (S),North Las Vegas,-115.121203,36.201564,None,1,12,1
4298,Eastern @ St Rose (S),Henderson,-115.1131,36.005971,None,1,1,1
4299,Las Vegas @ Town Square (S),Clark County,-115.172626,36.067595,One Bus,1,1,1
4301,Eastern @ St Rose (N),Henderson,-115.115183,36.008178,None,1,1,1
4303,Pecos @ Pebble (N),Henderson,-115.100316,36.028556,None,1,1,1
4310,Dean Martin @ Robindale (N),Clark County,-115.183449,36.050529,None,0,0,1
4313,Tree Line @ Orange Hill (S),Clark County,-115.039535,36.156332,None,0,0,1
4316,Boulder @ Equestrian (S),Henderson,-114.949538,36.010368,None,0,0,0
4317,Boulder @ Equestrian (N),Henderson,-114.949779,36.011239,Turn Lane,0,0,0
4322,Las Vegas @ Tonopah (S),North Las Vegas,-115.132653,36.192301,Turn Lane,1,12,1
4324,South Strip Terminal (N),Clark County,-115.16557,36.06841,,0,0,1
4333,Pilot @ Paradise (W),Clark County,-115.141721,36.06636,None,0,0,1
4334,Bermuda @ Pilot (S),Clark County,-115.154677,36.067426,None,0,0,1
4338,Las Vegas @ Ford (S),Clark County,-115.172529,36.031171,None,1,1,1
4339,Las Vegas @ Ford (N),Clark County,-115.17214,36.033126,None,1,1,1
4341,George Crockett @ Gilespie (E),Clark County,-115.162649,36.062937,None,0,0,1
4342,George Crockett @ Bermuda (E),Clark County,-115.153351,36.060856,None,1,1,1
